Player,FPTS,FPTS/G,ROST
C.J. Board,0.0,0.0,0.0%
Marken Michel,0.0,0.0,0.0%
Keke Coutee,0.0,0.0,0.0%
Tre'Quan Smith,0.0,0.0,0.0%
Kevin White,0.0,0.0,0.0%
Jake Kumerow,0.0,0.0,0.0%
Cooper Kupp,-0.1,-0.1,99.0%
Amari Rodgers,-2.0,-2.0,0.0%
,,,
,,,
