"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"20","George Pickens (PIT)","3","4","32","10.7","14","0","0","2","23","1","0","1","11.5","11.5","81.7%"
"21","Julio Jones (PHI)","3","5","53","17.7","31","2","1","0","0","0","0","1","11.3","11.3","1.5%"
"22","Nico Collins (HOU)","5","10","49","9.8","13","0","1","0","0","0","0","1","10.9","10.9","92.0%"
"23","Tyreek Hill (MIA)","5","6","44","8.8","20","1","1","0","0","0","0","1","10.4","10.4","100.0%"
"24","Tyler Lockett (SEA)","3","5","42","14.0","21","1","1","0","0","0","0","1","10.2","10.2","91.9%"
"25","Donovan Peoples-Jones (DET)","5","9","99","19.8","38","3","0","0","0","0","0","1","9.9","9.9","2.2%"
"26","Drake London (ATL)","5","6","38","7.6","14","0","1","0","0","0","0","1","9.8","9.8","82.4%"
"27","Marquise Goodwin (CLE)","2","2","38","19.0","19","0","1","0","0","0","0","1","9.8","9.8","0.1%"
"28","DeAndre Hopkins (TEN)","10","14","98","9.8","25","1","0","0","0","0","0","1","9.8","9.8","94.9%"
"29","KhaDarel Hodge (ATL)","2","2","37","18.5","25","1","1","0","0","0","0","1","9.7","9.7","0.0%"
"30","Rondale Moore (ARI)","9","13","94","10.4","26","1","0","0","0","0","0","1","9.4","9.4","21.2%"
"31","Van Jefferson (ATL)","3","3","27","9.0","19","0","1","0","0","0","0","1","8.7","8.7","2.4%"
"32","DeVonta Smith (PHI)","6","8","39","6.5","15","0","1","0","0","0","1","1","7.9","7.9","98.3%"
"33","DK Metcalf (SEA)","6","9","71","11.8","16","0","0","0","0","0","0","1","7.1","7.1","98.2%"
"34","A.J. Green (FA)","2","2","10","5.0","6","0","1","0","0","0","0","1","7.0","7.0","1.0%"
"35","Chris Moore (TEN)","3","6","70","23.3","25","3","0","0","0","0","0","1","7.0","7.0","0.1%"
"36","Lawrence Cager (NYG)","2","2","9","4.5","9","0","1","0","0","0","0","1","6.9","6.9","0.0%"
"37","Zay Jones (JAC)","8","10","68","8.5","14","0","0","0","0","0","0","1","6.8","6.8","23.7%"
"38","Jaylen Waddle (MIA)","4","5","66","16.5","29","1","0","0","0","0","0","1","6.6","6.6","99.4%"
"39","Courtland Sutton (DEN)","6","11","66","11.0","17","0","0","0","0","0","0","1","6.6","6.6","86.9%"
"40","Brandon Aiyuk (SF)","6","7","84","14.0","24","2","0","0","0","0","1","1","6.4","6.4","97.6%"
"41","Diontae Johnson (PIT)","4","5","63","15.8","36","2","0","0","0","0","0","1","6.3","6.3","80.9%"
"42","Kendall Hinton (FA)","4","5","62","15.5","35","2","0","0","0","0","0","1","6.2","6.2","0.0%"
"43","Quez Watkins (PHI)","4","4","80","20.0","50","4","0","0","0","0","1","1","6.0","6.0","0.3%"
"44","Damiere Byrd (FA)","3","4","58","19.3","21","1","0","0","0","0","0","1","5.8","5.8","0.0%"
"45","Darnell Mooney (CHI)","4","4","57","14.3","22","1","0","0","0","0","0","1","5.7","5.7","17.6%"
"46","Isaiah McKenzie (IND)","4","4","37","9.3","15","0","0","1","18","0","0","1","5.5","5.5","0.2%"
"47","Mike Evans (TB)","5","6","54","10.8","29","1","0","0","0","0","0","1","5.4","5.4","97.3%"
"48","Michael Pittman Jr. (IND)","7","9","53","7.6","18","0","0","0","0","0","0","1","5.3","5.3","96.1%"
"49","Deebo Samuel (SF)","2","6","24","12.0","16","0","0","4","27","0","0","1","5.1","5.1","98.6%"
"50","Adam Thielen (CAR)","5","7","49","9.8","21","1","0","0","0","0","0","1","4.9","4.9","91.4%"
"51","Sammy Watkins (FA)","3","3","47","15.7","23","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"52","Kalif Raymond (DET)","3","3","47","15.7","21","2","0","0","0","0","0","1","4.7","4.7","1.9%"
"53","Allen Lazard (NYJ)","3","4","45","15.0","36","2","0","0","0","0","0","1","4.5","4.5","10.8%"
"54","Tom Kennedy (DET)","1","2","44","44.0","44","3","0","0","0","0","0","1","4.4","4.4","0.0%"
"55","Joshua Palmer (LAC)","3","8","44","14.7","25","1","0","0","0","0","0","1","4.4","4.4","25.6%"
"56","Allen Robinson II (PIT)","4","6","44","11.0","14","0","0","0","0","0","0","1","4.4","4.4","1.1%"
"57","Terrace Marshall Jr. (CAR)","1","2","43","43.0","43","3","0","0","0","0","0","1","4.3","4.3","0.3%"
"58","Brandin Cooks (DAL)","4","7","37","9.3","25","1","0","1","5","0","0","1","4.2","4.2","70.5%"
"59","Isaiah Hodgins (NYG)","2","2","41","20.5","26","1","0","0","0","0","0","1","4.1","4.1","1.1%"
"60","Chris Olave (NO)","3","5","40","13.3","14","0","0","0","0","0","0","1","4.0","4.0","98.4%"
"61","Jauan Jennings (SF)","4","4","40","10.0","12","0","0","0","0","0","0","1","4.0","4.0","0.7%"
"62","Curtis Samuel (WAS)","2","4","28","14.0","23","1","0","4","12","0","0","1","4.0","4.0","39.8%"
"63","K.J. Osborn (MIN)","4","11","35","8.8","20","1","0","1","2","0","0","1","3.7","3.7","22.4%"
"64","Jarvis Landry (FA)","3","6","37","12.3","17","0","0","0","0","0","0","1","3.7","3.7","14.0%"
"65","Michael Gallup (DAL)","4","7","35","8.8","23","1","0","0","0","0","0","1","3.5","3.5","19.7%"
"66","Olamide Zaccheaus (PHI)","2","4","34","17.0","28","1","0","0","0","0","0","1","3.4","3.4","0.1%"
"67","Marvin Jones Jr. (FA)","1","3","33","33.0","33","2","0","0","0","0","0","1","3.3","3.3","0.6%"
"68","Ray-Ray McCloud III (SF)","1","1","33","33.0","33","2","0","0","0","0","0","1","3.3","3.3","1.1%"
"69","JuJu Smith-Schuster (NE)","2","4","33","16.5","25","1","0","0","0","0","0","1","3.3","3.3","19.1%"
"70","Amari Cooper (CLE)","3","3","32","10.7","12","0","0","0","0","0","0","1","3.2","3.2","92.9%"
"71","DJ Moore (CHI)","4","6","29","7.3","20","1","0","0","0","0","0","1","2.9","2.9","96.6%"
"72","Scott Miller (ATL)","2","2","25","12.5","22","1","0","0","0","0","0","1","2.5","2.5","0.0%"
"73","Treylon Burks (TEN)","3","6","24","8.0","15","0","0","0","0","0","0","1","2.4","2.4","17.9%"
"74","David Bell (CLE)","3","5","24","8.0","13","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"75","Phillip Dorsett II (DEN)","2","4","22","11.0","18","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"76","Mack Hollins (ATL)","2","6","18","9.0","12","0","0","1","0","0","0","1","1.8","1.8","0.4%"
"77","Shi Smith (TEN)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"78","Dante Pettis (FA)","1","1","9","9.0","9","0","0","1","8","0","0","1","1.7","1.7","0.0%"
"79","Steven Sims Jr. (HOU)","1","2","15","15.0","15","0","0","2","2","0","0","1","1.7","1.7","0.0%"
"80","Wan'Dale Robinson (NYG)","2","2","20","10.0","11","0","0","1","-5","0","0","1","1.5","1.5","6.2%"
"81","Dyami Brown (WAS)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"82","Jahan Dotson (WAS)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","60.7%"
"83","Ben Skowronek (LAR)","2","7","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"84","Justin Watson (KC)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","3.4%"
"85","Byron Pringle (WAS)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"86","Rashid Shaheed (NO)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","32.0%"
"87","Zach Pascal (ARI)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"88","Robert Woods (HOU)","2","7","10","5.0","6","0","0","0","0","0","0","1","1.0","1.0","7.8%"
"89","KaVontae Turpin (DAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"90","Equanimeous St. Brown (CHI)","0","0","0","0","0","0","0","2","9","0","0","1","0.9","0.9","0.1%"
"91","Chase Claypool (MIA)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","2.4%"
"92","Cedrick Wilson Jr. (MIA)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.2%"
"93","Brandon Powell (MIN)","0","1","0","0","0","0","0","1","7","0","0","1","0.7","0.7","1.3%"
"94","A.J. Brown (PHI)","1","4","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","100.0%"
"95","Khalil Shakir (BUF)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","9.3%"
"96","Skyy Moore (KC)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","19.5%"
"97","Jamal Agnew (JAC)","3","4","4","1.3","6","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"98","Gunner Olszewski (NYG)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"99","Anthony Schwartz (MIA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"100","Noah Brown (HOU)","1","4","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","44.7%"
"101","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.1%"
"102","Trinity Benson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Cam Sims (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Tyrie Cleveland (IND)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jalen Reagor (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"106","Jerry Jeudy (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","63.9%"
"107","Montrell Washington (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"112","Michael Woods II (CLE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"114","Alec Pierce (IND)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"115","Stanley Berryhill III (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Michael Bandy (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Kenny Golladay (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"120","Keelan Cole Sr. (LV)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","C.J. Board (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Marken Michel (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Keke Coutee (FA)","1","1","20","20.0","20","1","0","0","0","0","1","1","0.0","0.0","0.0%"
"124","Tre'Quan Smith (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Kevin White (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Jake Kumerow (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Cooper Kupp (LAR)","3","5","-1","-0.3","2","0","0","0","0","0","0","1","-0.1","-0.1","99.0%"
"128","Amari Rodgers (FA)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
